utility_name,pwsid,effective_date,bill_frequency,bill_unit,usage_ccf,avg_household_size,et_amount,bill_type,service_charge,commodity_charge,bill,tier_starts,tier_0,tier_prices,median_income_category,approximate_median_income,check,bill_frequency_update,Tier_number,Tier_price,Tier_volume
Azusa  City Of,CA1910007,7/1/2017,Monthly,converted to kgal,10.76311364,3.314467474,4.490606364,Tiered,14.87,15.79,30.66,0-5-15,0,1.05-1.714-2.162,"$60,000 to $74,999",67500,1,Monthly,1,0.7854546,3.74026
Azusa  City Of,CA1910007,7/1/2017,Monthly,converted to kgal,10.76311364,3.314467474,4.490606364,Tiered,14.87,15.79,30.66,0-5-15,0,1.05-1.714-2.162,"$60,000 to $74,999",67500,1,Monthly,2,1.282161128,11.22078
Azusa  City Of,CA1910007,7/1/2017,Monthly,converted to kgal,10.76311364,3.314467474,4.490606364,Tiered,14.87,15.79,30.66,0-5-15,0,1.05-1.714-2.162,"$60,000 to $74,999",67500,1,Monthly,3,1.617288424,NA
Azusa  City Of,CA1910007,7/1/2017,Monthly,converted to kgal,10.76311364,3.314467474,4.490606364,Tiered,14.87,15.79,30.66,0-5-15,0,1.05-1.714-2.162,"$60,000 to $74,999",67500,1,Monthly,4,NA,NA
Azusa  City Of,CA1910007,7/1/2017,Monthly,converted to kgal,10.76311364,3.314467474,4.490606364,Tiered,14.87,15.79,30.66,0-5-15,0,1.05-1.714-2.162,"$60,000 to $74,999",67500,1,Monthly,5,NA,NA
Azusa  City Of,CA1910007,7/1/2017,Monthly,converted to kgal,10.76311364,3.314467474,4.490606364,Tiered,14.87,15.79,30.66,0-5-15,0,1.05-1.714-2.162,"$60,000 to $74,999",67500,1,Monthly,6,NA,NA
Azusa  City Of,CA1910007,7/1/2017,Monthly,converted to kgal,10.76311364,3.314467474,4.490606364,Tiered,14.87,15.79,30.66,0-5-15,0,1.05-1.714-2.162,"$60,000 to $74,999",67500,1,Monthly,7,NA,NA
Azusa  City Of,CA1910007,7/1/2017,Monthly,converted to kgal,10.76311364,3.314467474,4.490606364,Tiered,14.87,15.79,30.66,0-5-15,0,1.05-1.714-2.162,"$60,000 to $74,999",67500,1,Monthly,8,NA,NA
Bakersfield  City Of,CA1510031,10/1/2017,Monthly,converted to kgal,19.60573437,2.795143515,4.993237273,Uniform,11.46,21.37,32.83,NA,NA,1.09,"$60,000 to $74,999",67500,0,Monthly,1,0.81537668,NA
Bakersfield  City Of,CA1510031,10/1/2017,Monthly,converted to kgal,19.60573437,2.795143515,4.993237273,Uniform,11.46,21.37,32.83,NA,NA,1.09,"$60,000 to $74,999",67500,0,Monthly,2,NA,NA
Bakersfield  City Of,CA1510031,10/1/2017,Monthly,converted to kgal,19.60573437,2.795143515,4.993237273,Uniform,11.46,21.37,32.83,NA,NA,1.09,"$60,000 to $74,999",67500,0,Monthly,3,NA,NA
Bakersfield  City Of,CA1510031,10/1/2017,Monthly,converted to kgal,19.60573437,2.795143515,4.993237273,Uniform,11.46,21.37,32.83,NA,NA,1.09,"$60,000 to $74,999",67500,0,Monthly,4,NA,NA
Bakersfield  City Of,CA1510031,10/1/2017,Monthly,converted to kgal,19.60573437,2.795143515,4.993237273,Uniform,11.46,21.37,32.83,NA,NA,1.09,"$60,000 to $74,999",67500,0,Monthly,5,NA,NA
Bakersfield  City Of,CA1510031,10/1/2017,Monthly,converted to kgal,19.60573437,2.795143515,4.993237273,Uniform,11.46,21.37,32.83,NA,NA,1.09,"$60,000 to $74,999",67500,0,Monthly,6,NA,NA
Bakersfield  City Of,CA1510031,10/1/2017,Monthly,converted to kgal,19.60573437,2.795143515,4.993237273,Uniform,11.46,21.37,32.83,NA,NA,1.09,"$60,000 to $74,999",67500,0,Monthly,7,NA,NA
Bakersfield  City Of,CA1510031,10/1/2017,Monthly,converted to kgal,19.60573437,2.795143515,4.993237273,Uniform,11.46,21.37,32.83,NA,NA,1.09,"$60,000 to $74,999",67500,0,Monthly,8,NA,NA
Bakman Water Company,CA1010001,5/31/2018,Bi-Monthly,converted to kgal,20,3.165260059,9.956267273,Uniform,4.82,10.71,13.12,NA,NA,1.05,"$30,000 to $34,999",32500,0,Monthly,1,0.7854546,NA
Bakman Water Company,CA1010001,5/31/2018,Bi-Monthly,converted to kgal,20,3.165260059,9.956267273,Uniform,4.82,10.71,13.12,NA,NA,1.05,"$30,000 to $34,999",32500,0,Monthly,2,NA,NA
Bakman Water Company,CA1010001,5/31/2018,Bi-Monthly,converted to kgal,20,3.165260059,9.956267273,Uniform,4.82,10.71,13.12,NA,NA,1.05,"$30,000 to $34,999",32500,0,Monthly,3,NA,NA
Bakman Water Company,CA1010001,5/31/2018,Bi-Monthly,converted to kgal,20,3.165260059,9.956267273,Uniform,4.82,10.71,13.12,NA,NA,1.05,"$30,000 to $34,999",32500,0,Monthly,4,NA,NA
Bakman Water Company,CA1010001,5/31/2018,Bi-Monthly,converted to kgal,20,3.165260059,9.956267273,Uniform,4.82,10.71,13.12,NA,NA,1.05,"$30,000 to $34,999",32500,0,Monthly,5,NA,NA
Bakman Water Company,CA1010001,5/31/2018,Bi-Monthly,converted to kgal,20,3.165260059,9.956267273,Uniform,4.82,10.71,13.12,NA,NA,1.05,"$30,000 to $34,999",32500,0,Monthly,6,NA,NA
Bakman Water Company,CA1010001,5/31/2018,Bi-Monthly,converted to kgal,20,3.165260059,9.956267273,Uniform,4.82,10.71,13.12,NA,NA,1.05,"$30,000 to $34,999",32500,0,Monthly,7,NA,NA
Bakman Water Company,CA1010001,5/31/2018,Bi-Monthly,converted to kgal,20,3.165260059,9.956267273,Uniform,4.82,10.71,13.12,NA,NA,1.05,"$30,000 to $34,999",32500,0,Monthly,8,NA,NA
Banning  City of,CA3310006,7/1/2017,Monthly,converted to kgal,12.26447484,2.588222629,4.978874545,Tiered,20.94,23.2,44.14,0-12-25,0,1.84-2.34-2.64,"$35,000 to $39,999",37500,1,Monthly,1,1.37641568,8.976624
Banning  City of,CA3310006,7/1/2017,Monthly,converted to kgal,12.26447484,2.588222629,4.978874545,Tiered,20.94,23.2,44.14,0-12-25,0,1.84-2.34-2.64,"$35,000 to $39,999",37500,1,Monthly,2,1.75044168,18.7013
Banning  City of,CA3310006,7/1/2017,Monthly,converted to kgal,12.26447484,2.588222629,4.978874545,Tiered,20.94,23.2,44.14,0-12-25,0,1.84-2.34-2.64,"$35,000 to $39,999",37500,1,Monthly,3,1.97485728,NA
Banning  City of,CA3310006,7/1/2017,Monthly,converted to kgal,12.26447484,2.588222629,4.978874545,Tiered,20.94,23.2,44.14,0-12-25,0,1.84-2.34-2.64,"$35,000 to $39,999",37500,1,Monthly,4,NA,NA
Banning  City of,CA3310006,7/1/2017,Monthly,converted to kgal,12.26447484,2.588222629,4.978874545,Tiered,20.94,23.2,44.14,0-12-25,0,1.84-2.34-2.64,"$35,000 to $39,999",37500,1,Monthly,5,NA,NA
Banning  City of,CA3310006,7/1/2017,Monthly,converted to kgal,12.26447484,2.588222629,4.978874545,Tiered,20.94,23.2,44.14,0-12-25,0,1.84-2.34-2.64,"$35,000 to $39,999",37500,1,Monthly,6,NA,NA
Banning  City of,CA3310006,7/1/2017,Monthly,converted to kgal,12.26447484,2.588222629,4.978874545,Tiered,20.94,23.2,44.14,0-12-25,0,1.84-2.34-2.64,"$35,000 to $39,999",37500,1,Monthly,7,NA,NA
Banning  City of,CA3310006,7/1/2017,Monthly,converted to kgal,12.26447484,2.588222629,4.978874545,Tiered,20.94,23.2,44.14,0-12-25,0,1.84-2.34-2.64,"$35,000 to $39,999",37500,1,Monthly,8,NA,NA
Bear State Water Works,CA0900217,8/15/2017,Monthly,converted to kgal,15,3,4,Tiered,4.17,14.6,18.77,0-6-12,0,0-2.25-5,NA,NA,0,Monthly,1,0,6
Bear State Water Works,CA0900217,8/15/2017,Monthly,converted to kgal,15,3,4,Tiered,4.17,14.6,18.77,0-6-12,0,0-2.25-5,NA,NA,0,Monthly,2,2.25,12
Bear State Water Works,CA0900217,8/15/2017,Monthly,converted to kgal,15,3,4,Tiered,4.17,14.6,18.77,0-6-12,0,0-2.25-5,NA,NA,0,Monthly,3,5,NA
Bear State Water Works,CA0900217,8/15/2017,Monthly,converted to kgal,15,3,4,Tiered,4.17,14.6,18.77,0-6-12,0,0-2.25-5,NA,NA,0,Monthly,4,NA,NA
Bear State Water Works,CA0900217,8/15/2017,Monthly,converted to kgal,15,3,4,Tiered,4.17,14.6,18.77,0-6-12,0,0-2.25-5,NA,NA,0,Monthly,5,NA,NA
Bear State Water Works,CA0900217,8/15/2017,Monthly,converted to kgal,15,3,4,Tiered,4.17,14.6,18.77,0-6-12,0,0-2.25-5,NA,NA,0,Monthly,6,NA,NA
Bear State Water Works,CA0900217,8/15/2017,Monthly,converted to kgal,15,3,4,Tiered,4.17,14.6,18.77,0-6-12,0,0-2.25-5,NA,NA,0,Monthly,7,NA,NA
Bear State Water Works,CA0900217,8/15/2017,Monthly,converted to kgal,15,3,4,Tiered,4.17,14.6,18.77,0-6-12,0,0-2.25-5,NA,NA,0,Monthly,8,NA,NA
Beaumont-Cherry Valley Water District,CA3310002,1/1/2015,Monthly,converted to kgal,19.0905968,2.765643348,4.982842045,Tiered,27.02,18.33,45.35,0-45,0,0.96-1.05,"$50,000 to $59,999",55000,1,Monthly,1,0.71812992,33.66234
Beaumont-Cherry Valley Water District,CA3310002,1/1/2015,Monthly,converted to kgal,19.0905968,2.765643348,4.982842045,Tiered,27.02,18.33,45.35,0-45,0,0.96-1.05,"$50,000 to $59,999",55000,1,Monthly,2,0.7854546,NA
Beaumont-Cherry Valley Water District,CA3310002,1/1/2015,Monthly,converted to kgal,19.0905968,2.765643348,4.982842045,Tiered,27.02,18.33,45.35,0-45,0,0.96-1.05,"$50,000 to $59,999",55000,1,Monthly,3,NA,NA
Beaumont-Cherry Valley Water District,CA3310002,1/1/2015,Monthly,converted to kgal,19.0905968,2.765643348,4.982842045,Tiered,27.02,18.33,45.35,0-45,0,0.96-1.05,"$50,000 to $59,999",55000,1,Monthly,4,NA,NA
Beaumont-Cherry Valley Water District,CA3310002,1/1/2015,Monthly,converted to kgal,19.0905968,2.765643348,4.982842045,Tiered,27.02,18.33,45.35,0-45,0,0.96-1.05,"$50,000 to $59,999",55000,1,Monthly,5,NA,NA
Beaumont-Cherry Valley Water District,CA3310002,1/1/2015,Monthly,converted to kgal,19.0905968,2.765643348,4.982842045,Tiered,27.02,18.33,45.35,0-45,0,0.96-1.05,"$50,000 to $59,999",55000,1,Monthly,6,NA,NA
Beaumont-Cherry Valley Water District,CA3310002,1/1/2015,Monthly,converted to kgal,19.0905968,2.765643348,4.982842045,Tiered,27.02,18.33,45.35,0-45,0,0.96-1.05,"$50,000 to $59,999",55000,1,Monthly,7,NA,NA
Beaumont-Cherry Valley Water District,CA3310002,1/1/2015,Monthly,converted to kgal,19.0905968,2.765643348,4.982842045,Tiered,27.02,18.33,45.35,0-45,0,0.96-1.05,"$50,000 to $59,999",55000,1,Monthly,8,NA,NA
Bellflower-Somerset Mutual Water Company,CA1910013,10/1/2014,bimonthly,converted to kgal,9,2.890734824,8.577014545,Uniform,14.18,8.145,15.235,NA,NA,1.75,"$40,000 to $44,999",42500,0,Monthly,1,1.309091,NA
Bellflower-Somerset Mutual Water Company,CA1910013,10/1/2014,bimonthly,converted to kgal,9,2.890734824,8.577014545,Uniform,14.18,8.145,15.235,NA,NA,1.75,"$40,000 to $44,999",42500,0,Monthly,2,NA,NA
Bellflower-Somerset Mutual Water Company,CA1910013,10/1/2014,bimonthly,converted to kgal,9,2.890734824,8.577014545,Uniform,14.18,8.145,15.235,NA,NA,1.75,"$40,000 to $44,999",42500,0,Monthly,3,NA,NA
Bellflower-Somerset Mutual Water Company,CA1910013,10/1/2014,bimonthly,converted to kgal,9,2.890734824,8.577014545,Uniform,14.18,8.145,15.235,NA,NA,1.75,"$40,000 to $44,999",42500,0,Monthly,4,NA,NA
Bellflower-Somerset Mutual Water Company,CA1910013,10/1/2014,bimonthly,converted to kgal,9,2.890734824,8.577014545,Uniform,14.18,8.145,15.235,NA,NA,1.75,"$40,000 to $44,999",42500,0,Monthly,5,NA,NA
Bellflower-Somerset Mutual Water Company,CA1910013,10/1/2014,bimonthly,converted to kgal,9,2.890734824,8.577014545,Uniform,14.18,8.145,15.235,NA,NA,1.75,"$40,000 to $44,999",42500,0,Monthly,6,NA,NA
Bellflower-Somerset Mutual Water Company,CA1910013,10/1/2014,bimonthly,converted to kgal,9,2.890734824,8.577014545,Uniform,14.18,8.145,15.235,NA,NA,1.75,"$40,000 to $44,999",42500,0,Monthly,7,NA,NA
Bellflower-Somerset Mutual Water Company,CA1910013,10/1/2014,bimonthly,converted to kgal,9,2.890734824,8.577014545,Uniform,14.18,8.145,15.235,NA,NA,1.75,"$40,000 to $44,999",42500,0,Monthly,8,NA,NA
Benicia  City Of,CA4810001,7/1/2017,Bi-Monthly,converted to kgal,7,2.395268252,8.012643591,Uniform,15.08,14.74,22.28,NA,NA,4.13,"$75,000 to $99,999",87500,0,Monthly,1,3.08945476,NA
Benicia  City Of,CA4810001,7/1/2017,Bi-Monthly,converted to kgal,7,2.395268252,8.012643591,Uniform,15.08,14.74,22.28,NA,NA,4.13,"$75,000 to $99,999",87500,0,Monthly,2,NA,NA
Benicia  City Of,CA4810001,7/1/2017,Bi-Monthly,converted to kgal,7,2.395268252,8.012643591,Uniform,15.08,14.74,22.28,NA,NA,4.13,"$75,000 to $99,999",87500,0,Monthly,3,NA,NA
Benicia  City Of,CA4810001,7/1/2017,Bi-Monthly,converted to kgal,7,2.395268252,8.012643591,Uniform,15.08,14.74,22.28,NA,NA,4.13,"$75,000 to $99,999",87500,0,Monthly,4,NA,NA
Benicia  City Of,CA4810001,7/1/2017,Bi-Monthly,converted to kgal,7,2.395268252,8.012643591,Uniform,15.08,14.74,22.28,NA,NA,4.13,"$75,000 to $99,999",87500,0,Monthly,5,NA,NA
Benicia  City Of,CA4810001,7/1/2017,Bi-Monthly,converted to kgal,7,2.395268252,8.012643591,Uniform,15.08,14.74,22.28,NA,NA,4.13,"$75,000 to $99,999",87500,0,Monthly,6,NA,NA
Benicia  City Of,CA4810001,7/1/2017,Bi-Monthly,converted to kgal,7,2.395268252,8.012643591,Uniform,15.08,14.74,22.28,NA,NA,4.13,"$75,000 to $99,999",87500,0,Monthly,7,NA,NA
Benicia  City Of,CA4810001,7/1/2017,Bi-Monthly,converted to kgal,7,2.395268252,8.012643591,Uniform,15.08,14.74,22.28,NA,NA,4.13,"$75,000 to $99,999",87500,0,Monthly,8,NA,NA
Beverly Hills City of,CA1910156,7/3/2017,Bimonthly,converted to kgal,11,2.013749146,9.279122273,Tiered,21.68,26.415,37.255,0-11-56-121,0,3.9-5.15-8.12-15.68,"$75,000 to $99,999",87500,0,Monthly,1,2.9174028,4.114286
Beverly Hills City of,CA1910156,7/3/2017,Bimonthly,converted to kgal,11,2.013749146,9.279122273,Tiered,21.68,26.415,37.255,0-11-56-121,0,3.9-5.15-8.12-15.68,"$75,000 to $99,999",87500,0,Monthly,2,3.8524678,20.945456
Beverly Hills City of,CA1910156,7/3/2017,Bimonthly,converted to kgal,11,2.013749146,9.279122273,Tiered,21.68,26.415,37.255,0-11-56-121,0,3.9-5.15-8.12-15.68,"$75,000 to $99,999",87500,0,Monthly,3,6.07418224,45.257146
Beverly Hills City of,CA1910156,7/3/2017,Bimonthly,converted to kgal,11,2.013749146,9.279122273,Tiered,21.68,26.415,37.255,0-11-56-121,0,3.9-5.15-8.12-15.68,"$75,000 to $99,999",87500,0,Monthly,4,11.72945536,NA
Beverly Hills City of,CA1910156,7/3/2017,Bimonthly,converted to kgal,11,2.013749146,9.279122273,Tiered,21.68,26.415,37.255,0-11-56-121,0,3.9-5.15-8.12-15.68,"$75,000 to $99,999",87500,0,Monthly,5,NA,NA
Beverly Hills City of,CA1910156,7/3/2017,Bimonthly,converted to kgal,11,2.013749146,9.279122273,Tiered,21.68,26.415,37.255,0-11-56-121,0,3.9-5.15-8.12-15.68,"$75,000 to $99,999",87500,0,Monthly,6,NA,NA
Beverly Hills City of,CA1910156,7/3/2017,Bimonthly,converted to kgal,11,2.013749146,9.279122273,Tiered,21.68,26.415,37.255,0-11-56-121,0,3.9-5.15-8.12-15.68,"$75,000 to $99,999",87500,0,Monthly,7,NA,NA
Beverly Hills City of,CA1910156,7/3/2017,Bimonthly,converted to kgal,11,2.013749146,9.279122273,Tiered,21.68,26.415,37.255,0-11-56-121,0,3.9-5.15-8.12-15.68,"$75,000 to $99,999",87500,0,Monthly,8,NA,NA
Big Bear City Community Service District,CA3610008,7/1/2017,Bi-Monthly,converted to kgal,6,2.393774069,9.018281818,Tiered,36.98,6.085,24.575,0-13-39,0,1.9-2.04-2.83,"$35,000 to $39,999",37500,0,Monthly,1,1.4212988,4.862338
Big Bear City Community Service District,CA3610008,7/1/2017,Bi-Monthly,converted to kgal,6,2.393774069,9.018281818,Tiered,36.98,6.085,24.575,0-13-39,0,1.9-2.04-2.83,"$35,000 to $39,999",37500,0,Monthly,2,1.52602608,14.587014
Big Bear City Community Service District,CA3610008,7/1/2017,Bi-Monthly,converted to kgal,6,2.393774069,9.018281818,Tiered,36.98,6.085,24.575,0-13-39,0,1.9-2.04-2.83,"$35,000 to $39,999",37500,0,Monthly,3,2.11698716,NA
Big Bear City Community Service District,CA3610008,7/1/2017,Bi-Monthly,converted to kgal,6,2.393774069,9.018281818,Tiered,36.98,6.085,24.575,0-13-39,0,1.9-2.04-2.83,"$35,000 to $39,999",37500,0,Monthly,4,NA,NA
Big Bear City Community Service District,CA3610008,7/1/2017,Bi-Monthly,converted to kgal,6,2.393774069,9.018281818,Tiered,36.98,6.085,24.575,0-13-39,0,1.9-2.04-2.83,"$35,000 to $39,999",37500,0,Monthly,5,NA,NA
Big Bear City Community Service District,CA3610008,7/1/2017,Bi-Monthly,converted to kgal,6,2.393774069,9.018281818,Tiered,36.98,6.085,24.575,0-13-39,0,1.9-2.04-2.83,"$35,000 to $39,999",37500,0,Monthly,6,NA,NA
Big Bear City Community Service District,CA3610008,7/1/2017,Bi-Monthly,converted to kgal,6,2.393774069,9.018281818,Tiered,36.98,6.085,24.575,0-13-39,0,1.9-2.04-2.83,"$35,000 to $39,999",37500,0,Monthly,7,NA,NA
Big Bear City Community Service District,CA3610008,7/1/2017,Bi-Monthly,converted to kgal,6,2.393774069,9.018281818,Tiered,36.98,6.085,24.575,0-13-39,0,1.9-2.04-2.83,"$35,000 to $39,999",37500,0,Monthly,8,NA,NA
Big Bear Lake  City Of,CA3610022,4/1/2017,Bi-Monthly,converted to kgal,15,3,8,Tiered,45.6,16.73,39.53,0-9-25-41-61-100,0,0-2.75-3.82-5.69-9.69-13.03,NA,NA,0,Monthly,1,0,3.366234
Big Bear Lake  City Of,CA3610022,4/1/2017,Bi-Monthly,converted to kgal,15,3,8,Tiered,45.6,16.73,39.53,0-9-25-41-61-100,0,0-2.75-3.82-5.69-9.69-13.03,NA,NA,0,Monthly,2,2.057143,9.35065
Big Bear Lake  City Of,CA3610022,4/1/2017,Bi-Monthly,converted to kgal,15,3,8,Tiered,45.6,16.73,39.53,0-9-25-41-61-100,0,0-2.75-3.82-5.69-9.69-13.03,NA,NA,0,Monthly,3,2.85755864,15.335066
Big Bear Lake  City Of,CA3610022,4/1/2017,Bi-Monthly,converted to kgal,15,3,8,Tiered,45.6,16.73,39.53,0-9-25-41-61-100,0,0-2.75-3.82-5.69-9.69-13.03,NA,NA,0,Monthly,4,4.25641588,22.815586
Big Bear Lake  City Of,CA3610022,4/1/2017,Bi-Monthly,converted to kgal,15,3,8,Tiered,45.6,16.73,39.53,0-9-25-41-61-100,0,0-2.75-3.82-5.69-9.69-13.03,NA,NA,0,Monthly,5,7.24862388,37.4026
Big Bear Lake  City Of,CA3610022,4/1/2017,Bi-Monthly,converted to kgal,15,3,8,Tiered,45.6,16.73,39.53,0-9-25-41-61-100,0,0-2.75-3.82-5.69-9.69-13.03,NA,NA,0,Monthly,6,9.74711756,NA
Big Bear Lake  City Of,CA3610022,4/1/2017,Bi-Monthly,converted to kgal,15,3,8,Tiered,45.6,16.73,39.53,0-9-25-41-61-100,0,0-2.75-3.82-5.69-9.69-13.03,NA,NA,0,Monthly,7,NA,NA
Big Bear Lake  City Of,CA3610022,4/1/2017,Bi-Monthly,converted to kgal,15,3,8,Tiered,45.6,16.73,39.53,0-9-25-41-61-100,0,0-2.75-3.82-5.69-9.69-13.03,NA,NA,0,Monthly,8,NA,NA
Blythe  City Of,CA3301428,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,10.66,29.55,40.21,NA,NA,1.97,NA,NA,0,Monthly,1,1.47366244,NA
Blythe  City Of,CA3301428,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,10.66,29.55,40.21,NA,NA,1.97,NA,NA,0,Monthly,2,NA,NA
Blythe  City Of,CA3301428,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,10.66,29.55,40.21,NA,NA,1.97,NA,NA,0,Monthly,3,NA,NA
Blythe  City Of,CA3301428,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,10.66,29.55,40.21,NA,NA,1.97,NA,NA,0,Monthly,4,NA,NA
Blythe  City Of,CA3301428,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,10.66,29.55,40.21,NA,NA,1.97,NA,NA,0,Monthly,5,NA,NA
Blythe  City Of,CA3301428,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,10.66,29.55,40.21,NA,NA,1.97,NA,NA,0,Monthly,6,NA,NA
Blythe  City Of,CA3301428,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,10.66,29.55,40.21,NA,NA,1.97,NA,NA,0,Monthly,7,NA,NA
Blythe  City Of,CA3301428,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,10.66,29.55,40.21,NA,NA,1.97,NA,NA,0,Monthly,8,NA,NA
Brawley  City Of,CA1310001,7/1/2018,Monthly,converted to kgal,14,3.001063022,5.926891591,Uniform,38.24,18.95,57.19,NA,NA,1.82,"$40,000 to $44,999",42500,1,Monthly,1,1.82,NA
Brawley  City Of,CA1310001,7/1/2018,Monthly,converted to kgal,14,3.001063022,5.926891591,Uniform,38.24,18.95,57.19,NA,NA,1.82,"$40,000 to $44,999",42500,1,Monthly,2,NA,NA
Brawley  City Of,CA1310001,7/1/2018,Monthly,converted to kgal,14,3.001063022,5.926891591,Uniform,38.24,18.95,57.19,NA,NA,1.82,"$40,000 to $44,999",42500,1,Monthly,3,NA,NA
Brawley  City Of,CA1310001,7/1/2018,Monthly,converted to kgal,14,3.001063022,5.926891591,Uniform,38.24,18.95,57.19,NA,NA,1.82,"$40,000 to $44,999",42500,1,Monthly,4,NA,NA
Brawley  City Of,CA1310001,7/1/2018,Monthly,converted to kgal,14,3.001063022,5.926891591,Uniform,38.24,18.95,57.19,NA,NA,1.82,"$40,000 to $44,999",42500,1,Monthly,5,NA,NA
Brawley  City Of,CA1310001,7/1/2018,Monthly,converted to kgal,14,3.001063022,5.926891591,Uniform,38.24,18.95,57.19,NA,NA,1.82,"$40,000 to $44,999",42500,1,Monthly,6,NA,NA
Brawley  City Of,CA1310001,7/1/2018,Monthly,converted to kgal,14,3.001063022,5.926891591,Uniform,38.24,18.95,57.19,NA,NA,1.82,"$40,000 to $44,999",42500,1,Monthly,7,NA,NA
Brawley  City Of,CA1310001,7/1/2018,Monthly,converted to kgal,14,3.001063022,5.926891591,Uniform,38.24,18.95,57.19,NA,NA,1.82,"$40,000 to $44,999",42500,1,Monthly,8,NA,NA
Brea  City Of,CA3010002,7/1/2017,Monthly,converted to kgal,10.23176903,2.642483813,4.329518864,Tiered,15.93,36.99,52.92,0-11-21-30,0,3.59-4.69-6.18-7.24,"$75,000 to $99,999",87500,1,Monthly,1,2.68550668,8.228572
Brea  City Of,CA3010002,7/1/2017,Monthly,converted to kgal,10.23176903,2.642483813,4.329518864,Tiered,15.93,36.99,52.92,0-11-21-30,0,3.59-4.69-6.18-7.24,"$75,000 to $99,999",87500,1,Monthly,2,3.50836388,15.709092
Brea  City Of,CA3010002,7/1/2017,Monthly,converted to kgal,10.23176903,2.642483813,4.329518864,Tiered,15.93,36.99,52.92,0-11-21-30,0,3.59-4.69-6.18-7.24,"$75,000 to $99,999",87500,1,Monthly,3,4.62296136,22.44156
Brea  City Of,CA3010002,7/1/2017,Monthly,converted to kgal,10.23176903,2.642483813,4.329518864,Tiered,15.93,36.99,52.92,0-11-21-30,0,3.59-4.69-6.18-7.24,"$75,000 to $99,999",87500,1,Monthly,4,5.41589648,NA
Brea  City Of,CA3010002,7/1/2017,Monthly,converted to kgal,10.23176903,2.642483813,4.329518864,Tiered,15.93,36.99,52.92,0-11-21-30,0,3.59-4.69-6.18-7.24,"$75,000 to $99,999",87500,1,Monthly,5,NA,NA
Brea  City Of,CA3010002,7/1/2017,Monthly,converted to kgal,10.23176903,2.642483813,4.329518864,Tiered,15.93,36.99,52.92,0-11-21-30,0,3.59-4.69-6.18-7.24,"$75,000 to $99,999",87500,1,Monthly,6,NA,NA
Brea  City Of,CA3010002,7/1/2017,Monthly,converted to kgal,10.23176903,2.642483813,4.329518864,Tiered,15.93,36.99,52.92,0-11-21-30,0,3.59-4.69-6.18-7.24,"$75,000 to $99,999",87500,1,Monthly,7,NA,NA
Brea  City Of,CA3010002,7/1/2017,Monthly,converted to kgal,10.23176903,2.642483813,4.329518864,Tiered,15.93,36.99,52.92,0-11-21-30,0,3.59-4.69-6.18-7.24,"$75,000 to $99,999",87500,1,Monthly,8,NA,NA
Brentwood City of,CA0710004,7/1/2016,monthly,converted to kgal,11.32522603,2.673679868,4.692211591,Tiered,29.83,43.82,73.65,0-6-15-22,0,2.49-4.96-5.93-6.52,"$60,000 to $74,999",67500,1,Monthly,1,1.86264948,4.488312
Brentwood City of,CA0710004,7/1/2016,monthly,converted to kgal,11.32522603,2.673679868,4.692211591,Tiered,29.83,43.82,73.65,0-6-15-22,0,2.49-4.96-5.93-6.52,"$60,000 to $74,999",67500,1,Monthly,2,3.71033792,11.22078
Brentwood City of,CA0710004,7/1/2016,monthly,converted to kgal,11.32522603,2.673679868,4.692211591,Tiered,29.83,43.82,73.65,0-6-15-22,0,2.49-4.96-5.93-6.52,"$60,000 to $74,999",67500,1,Monthly,3,4.43594836,16.457144
Brentwood City of,CA0710004,7/1/2016,monthly,converted to kgal,11.32522603,2.673679868,4.692211591,Tiered,29.83,43.82,73.65,0-6-15-22,0,2.49-4.96-5.93-6.52,"$60,000 to $74,999",67500,1,Monthly,4,4.87729904,NA
Brentwood City of,CA0710004,7/1/2016,monthly,converted to kgal,11.32522603,2.673679868,4.692211591,Tiered,29.83,43.82,73.65,0-6-15-22,0,2.49-4.96-5.93-6.52,"$60,000 to $74,999",67500,1,Monthly,5,NA,NA
Brentwood City of,CA0710004,7/1/2016,monthly,converted to kgal,11.32522603,2.673679868,4.692211591,Tiered,29.83,43.82,73.65,0-6-15-22,0,2.49-4.96-5.93-6.52,"$60,000 to $74,999",67500,1,Monthly,6,NA,NA
Brentwood City of,CA0710004,7/1/2016,monthly,converted to kgal,11.32522603,2.673679868,4.692211591,Tiered,29.83,43.82,73.65,0-6-15-22,0,2.49-4.96-5.93-6.52,"$60,000 to $74,999",67500,1,Monthly,7,NA,NA
Brentwood City of,CA0710004,7/1/2016,monthly,converted to kgal,11.32522603,2.673679868,4.692211591,Tiered,29.83,43.82,73.65,0-6-15-22,0,2.49-4.96-5.93-6.52,"$60,000 to $74,999",67500,1,Monthly,8,NA,NA
